Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SVN-3207,12899593,svn rm error message clarification for added files,,subversion-importer,Major,Closed,Fixed,22/May/08 23:58,27/Oct/18 16:36,
Bug,SVN-2250,12898635,'svn up -rXXX' removes a file completely,,steveking,Major,Closed,Fixed,15/Mar/05 15:19,27/Oct/18 16:36,
Bug,SVN-3524,12899910,Locking path via ra_serf which doesn't exist in HEAD triggers assert,,pburba,Major,Closed,Fixed,11/Nov/09 17:20,27/Oct/18 16:36,
Bug,SVN-3202,12899588,Subtree merges broken when required ranges don't intersect with merge target,,subversion-importer,Major,Closed,Duplicate,20/May/08 05:53,27/Oct/18 16:36,
Bug,SVN-2703,12899088,Wrong permission check when commit performed on locked file,,subversion-importer,Major,Closed,Duplicate,21/Jan/07 07:46,27/Oct/18 16:36,
Bug,SVN-3611,12899997,Failure in checkout of svn:external is not listed as an error,,subversion-importer,Major,Closed,Duplicate,31/Mar/10 04:26,27/Oct/18 16:36,
Bug,SVN-2434,12898819,Spaces in path to EDITOR cause trouble,,subversion-importer,Major,Closed,Fixed,05/Nov/05 17:41,27/Oct/18 16:36,
Bug,SVN-2956,12899342,lock on multiple identical paths fails,,subversion-importer,Major,Closed,Fixed,03/Oct/07 18:05,27/Oct/18 16:36,
Improvement,SVN-3599,12899985,svn patch should allow a list of targets to apply the patch on,,rhuijben,Major,Closed,Fixed,05/Mar/10 16:50,27/Oct/18 16:36,
Bug,SVN-2158,12898541,Working copy on NFS mount causes errors,,subversion-importer,Major,Closed,Invalid,08/Dec/04 20:22,27/Oct/18 16:36,
New Feature,SVN-3280,12899666,Allow relative URLs for all SVN commands which make sense,,subversion-importer,Major,Closed,Duplicate,04/Sep/08 15:49,27/Oct/18 16:36,
Improvement,SVN-2809,12899194,svnlook proplist output should be machine parsable (e.g. XML),,subversion-importer,Major,Closed,Fixed,06/Jul/07 14:31,27/Oct/18 16:36,
Bug,SVN-2241,12898626,Symlink support for svn_load_dirs.pl,,subversion-importer,Major,Closed,Duplicate,05/Mar/05 00:31,27/Oct/18 16:36,
Task,SVN-2846,12899231,[sparse-directories] Tests needed for some subcommands,,markphip,Major,Closed,Invalid,19/Jul/07 13:30,27/Oct/18 16:36,
Bug,SVN-3649,12900035,'svn mkdir --parents URL1 URL2' fails unexpectedly with 'Path not present' error,,subversion-importer,Major,Closed,Fixed,02/Jun/10 16:09,27/Oct/18 16:36,
Bug,SVN-2879,12899265,Use SVN_LOCALE_DIR environment variable for message localization,,hwright,Major,Closed,Fixed,20/Aug/07 19:43,27/Oct/18 16:36,
Bug,SVN-2331,12898716,changing case of file can invalidate the repository,,subversion-importer,Major,Closed,Invalid,08/Jun/05 21:18,27/Oct/18 16:36,
Bug,SVN-2326,12898711,[PATCH] Various svn blame --xml fixes,,subversion-importer,Major,Closed,Fixed,06/Jun/05 16:29,27/Oct/18 16:36,
Improvement,SVN-2415,12898800,"default setting for global-ignores: add ""*.pyc"" and ""*.pyo""",,subversion-importer,Major,Closed,Fixed,10/Oct/05 23:14,27/Oct/18 16:36,
Bug,SVN-2419,12898804,'svn rm' of schedule add leaves working props file,,philipm,Major,Closed,Fixed,18/Oct/05 00:00,27/Oct/18 16:36,
New Feature,SVN-3069,12899455,File access control,,subversion-importer,Major,Closed,Invalid,10/Jan/08 06:58,27/Oct/18 16:36,
Bug,SVN-2476,12898861,cvs2svn failed with an exception,,subversion-importer,Major,Closed,Invalid,10/Jan/06 12:03,27/Oct/18 16:36,
New Feature,SVN-2322,12898707,Possibility to set my own keyboard shortcuts for common operations,,subversion-importer,Major,Closed,Invalid,04/Jun/05 14:39,27/Oct/18 16:36,
Improvement,SVN-3203,12899589,"HTTP PUT requests with a ""Content-Type"" header should set svn:mime-type accordingly",,subversion-importer,Major,Closed,Invalid,20/May/08 06:10,27/Oct/18 16:36,
Bug,SVN-3183,12899569,"Unable to commit, all-wcprops need to be deleted first.",,subversion-importer,Major,Closed,Invalid,28/Apr/08 15:55,27/Oct/18 16:36,
Bug,SVN-3510,12899896,post commit hook failed exit code 128 with no output,,subversion-importer,Major,Closed,Invalid,06/Oct/09 17:22,27/Oct/18 16:36,
Improvement,SVN-2294,12898679,allow custom location for the hooks/ directory,,subversion-importer,Major,Closed,Fixed,02/May/05 21:41,27/Oct/18 16:36,
Bug,SVN-2722,12899107,svn status _does_ read (lstat) a file although it should be ignored,,subversion-importer,Major,Closed,Invalid,26/Feb/07 23:23,27/Oct/18 16:36,
Bug,SVN-2228,12898612,'svn export' should support -N / --non-recursive option.,,kfogel,Major,Closed,Fixed,22/Feb/05 03:26,27/Oct/18 16:36,
Bug,SVN-2193,12898576,fsfs truncates rev-props - bug on full fs,,subversion-importer,Major,Closed,Fixed,05/Jan/05 07:11,27/Oct/18 16:36,
Bug,SVN-3391,12899777,excluding absent dir segfaults,,danielsh,Major,Closed,Fixed,06/Apr/09 09:31,27/Oct/18 16:36,
New Feature,SVN-2945,12899331,Serverside Compression support,,subversion-importer,Major,Closed,Cannot Reproduce,25/Sep/07 21:26,27/Oct/18 16:36,
Bug,SVN-3544,12899930,svn update does not restore excluded files,,pburba,Major,Closed,Fixed,08/Dec/09 19:20,27/Oct/18 16:36,
Bug,SVN-2395,12898780,"If hooks are run without a $PATH and post-commit won't run without . in the $PATH, how does it get run.",,subversion-importer,Major,Closed,Cannot Reproduce,02/Sep/05 21:14,27/Oct/18 16:36,
Bug,SVN-2551,12898936,Core dump with svn status -u with deleted subdirectory,,blair,Major,Closed,Fixed,16/May/06 22:08,27/Oct/18 16:36,
New Feature,SVN-2234,12898619,"Lack of CVSROOT environment variable equivelent, maybe SVNROOT?",,subversion-importer,Major,Closed,Invalid,25/Feb/05 20:17,27/Oct/18 16:36,
Bug,SVN-2537,12898922,[PATCH] mailer.py: Log message before changed paths,,subversion-importer,Major,Closed,Fixed,17/Apr/06 23:56,27/Oct/18 16:36,
Improvement,SVN-3153,12899539,Add existing revision keywords to keyword substitution mechanism,,subversion-importer,Major,Closed,Invalid,02/Apr/08 08:12,27/Oct/18 16:36,
Bug,SVN-3678,12900064,svn: Authorization failed on delete,,subversion-importer,Major,Closed,Invalid,12/Jul/10 05:57,27/Oct/18 16:36,
Bug,SVN-3337,12899723,RA_serf and tree conflicts: editor-drive ordering requirements,,julianfoad,Major,Closed,Fixed,27/Nov/08 20:21,27/Oct/18 16:36,
Improvement,SVN-2323,12898708,Possibility to define templates.,,subversion-importer,Major,Closed,Invalid,04/Jun/05 15:08,27/Oct/18 16:36,
New Feature,SVN-2938,12899324,"""svn log --xml"" output should include encoding information",,subversion-importer,Major,Closed,Won't Fix,21/Sep/07 10:37,27/Oct/18 16:36,
Improvement,SVN-2256,12898641,make fs_base's auto-merging more efficient,,sussman,Major,Closed,Fixed,28/Mar/05 19:47,27/Oct/18 16:36,
Bug,SVN-3347,12899733,svn never times out when (public) IP changes,,subversion-importer,Major,Closed,Fixed,22/Dec/08 10:08,27/Oct/18 16:36,
Bug,SVN-2272,12898657,[PATCH] Book: Mention svn log -q -v combination,,subversion-importer,Major,Closed,Fixed,13/Apr/05 17:02,27/Oct/18 16:36,
New Feature,SVN-2319,12898704,Showing missing properties,,subversion-importer,Major,Closed,Invalid,01/Jun/05 21:17,27/Oct/18 16:36,
Improvement,SVN-2750,12899135,JavaHL: add a createPatch API,,markphip,Major,Closed,Won't Fix,21/Mar/07 19:13,27/Oct/18 16:36,
Bug,SVN-3704,12900090,Not able to checkout SVN,,subversion-importer,Major,Closed,Invalid,04/Sep/10 07:37,27/Oct/18 16:36,
Bug,SVN-2102,12898485,Allow libsvnjavahl to be compiled or installed independently,,subversion-importer,Major,Closed,Fixed,17/Oct/04 21:39,27/Oct/18 16:36,
Bug,SVN-2240,12898625,[PATCH] Add example of non-root install to INSTALL,,subversion-importer,Major,Closed,Invalid,05/Mar/05 00:23,27/Oct/18 16:36,
Improvement,SVN-2187,12898570,Parsing CN strings as 'Author's in the commit-email perl script,,subversion-importer,Major,Closed,Invalid,27/Dec/04 18:06,27/Oct/18 16:36,
Bug,SVN-3064,12899450,"[sparse-directories] 'svn add -N' is '--depth=files' in trunk, but empty depth in 1.4",,cmpilato,Major,Closed,Fixed,07/Jan/08 14:25,27/Oct/18 16:36,
Bug,SVN-2174,12898557,Bad error message when trying to commit a nonexistent directory,,subversion-importer,Major,Closed,Fixed,21/Dec/04 02:09,27/Oct/18 16:36,
Bug,SVN-3056,12899442,avoid repeat merge in an intelligent way,,subversion-importer,Major,Closed,Duplicate,20/Dec/07 14:19,27/Oct/18 16:36,
Bug,SVN-2461,12898846,svn:externals doesn't support spaces in local path,,subversion-importer,Major,Closed,Fixed,06/Dec/05 12:50,27/Oct/18 16:36,
Bug,SVN-3067,12899453,subtrees that don't exist at the start or end of a merge range shouldn't break the merge,,pburba,Major,Closed,Fixed,08/Jan/08 17:15,27/Oct/18 16:36,
Improvement,SVN-2401,12898786,"""svn commit"" should give a warning if an ""externals"" contains modifications.",,subversion-importer,Major,Closed,Invalid,13/Sep/05 16:53,27/Oct/18 16:36,
Bug,SVN-3442,12899828,fsfs repository revprops data loss possible,,blair,Major,Closed,Fixed,30/Jun/09 06:14,27/Oct/18 16:36,
Bug,SVN-2576,12898961,'svn commit -N folder folder' will crash svn 1.4 and trunk,,lgo,Major,Closed,Fixed,26/Jun/06 20:39,27/Oct/18 16:36,
Bug,SVN-2861,12899246,ra-dav no longer propagates revprop errors,,subversion-importer,Major,Closed,Duplicate,03/Aug/07 17:19,27/Oct/18 16:36,
Bug,SVN-3200,12899586,"API Ickiness:  svn_client_ctx_t shouldn't carry ""extra revprops""; the svn_client APIs should",,cmpilato,Major,Closed,Fixed,16/May/08 20:21,27/Oct/18 16:36,
Improvement,SVN-3355,12899741,make svn info show the associated working copy root of a path,,stsp,Major,Closed,Fixed,11/Jan/09 21:33,27/Oct/18 16:36,
New Feature,SVN-2599,12898984,Can't check out to a working directory on a FAT32 partition.,,subversion-importer,Major,Closed,Cannot Reproduce,20/Aug/06 19:37,27/Oct/18 16:36,
Bug,SVN-2453,12898838,"FSFS commits >2GB pass but fail verify on Linux, with APR patch",,subversion-importer,Major,Closed,Fixed,01/Dec/05 16:06,27/Oct/18 16:36,
Improvement,SVN-3076,12899462,Shell return codes for command line,,subversion-importer,Major,Closed,Fixed,18/Jan/08 10:55,27/Oct/18 16:36,
Bug,SVN-2342,12898727,Python bindings need support for svn_client_ctx_t callbacks,,subversion-importer,Major,Closed,Fixed,22/Jun/05 05:29,27/Oct/18 16:36,
Bug,SVN-2680,12899065,Lock not syncrhonised with repository after switch.,,subversion-importer,Major,Closed,Invalid,22/Dec/06 14:25,27/Oct/18 16:36,
Bug,SVN-3452,12899838,commit of svn:ignore fails after reverted checkin of a file,,subversion-importer,Major,Closed,Invalid,24/Jul/09 12:02,27/Oct/18 16:36,
Bug,SVN-2270,12898655,svn diff after multiple merges does not display added files,,subversion-importer,Major,Closed,Invalid,10/Apr/05 01:39,27/Oct/18 16:36,
Improvement,SVN-2696,12899081,--xml support for proplist and propget,,subversion-importer,Major,Closed,Fixed,15/Jan/07 12:25,27/Oct/18 16:36,
Bug,SVN-2317,12898702,Problem with Peg Revisions and files containing '@',,subversion-importer,Major,Closed,Fixed,01/Jun/05 21:09,27/Oct/18 16:36,
Bug,SVN-2290,12898675,svn log --limit performs slowly and inconsistently,,subversion-importer,Major,Closed,Fixed,30/Apr/05 13:57,27/Oct/18 16:36,
Improvement,SVN-2789,12899174,keychain integration cannot be turned off from the command-line,,subversion-importer,Major,Closed,Cannot Reproduce,01/Jun/07 19:37,27/Oct/18 16:36,
Bug,SVN-2747,12899132,Subversion Comite failed,,subversion-importer,Major,Closed,Invalid,19/Mar/07 11:59,27/Oct/18 16:36,
Improvement,SVN-2264,12898649,Send multiple locks in one ra_svn request,,fitz,Major,Closed,Fixed,04/Apr/05 22:07,27/Oct/18 16:36,
Bug,SVN-2362,12898747,[PATCH] svn info --xml and --incremental,,subversion-importer,Major,Closed,Fixed,13/Jul/05 01:34,27/Oct/18 16:36,
Bug,SVN-2181,12898564,[PATCH] Add --revprop support to svnlook propget/proplist,,subversion-importer,Major,Closed,Fixed,24/Dec/04 21:16,27/Oct/18 16:36,
Improvement,SVN-2947,12899333,Add warning when a path is moved from one changelist to another,,subversion-importer,Major,Closed,Fixed,28/Sep/07 20:53,27/Oct/18 16:36,
Bug,SVN-2880,12899266,'svn commit --changelist NO_SUCH_CHANGELIST' should warn,,kfogel,Major,Closed,Won't Fix,20/Aug/07 21:18,27/Oct/18 16:36,
Bug,SVN-3026,12899412,_svn and .svn filenames are silently ignored,,subversion-importer,Major,Closed,Fixed,19/Nov/07 20:15,27/Oct/18 16:35,
Bug,SVN-3654,12900040,added subtrees with mergeinfo break reintegrate,,pburba,Major,Closed,Fixed,11/Jun/10 21:19,27/Oct/18 16:35,
Bug,SVN-2934,12899320,Merge info should not be recorded if all paths are skipped,,subversion-importer,Major,Closed,Invalid,18/Sep/07 09:18,27/Oct/18 16:35,
Improvement,SVN-2797,12899182,Update downloads the same files many times,,subversion-importer,Major,Closed,Duplicate,22/Jun/07 08:31,27/Oct/18 16:35,
Improvement,SVN-2819,12899204,Expose the libsvn_client API for merging arbitrary revision ranges via the command-line client,,dlr,Major,Closed,Fixed,13/Jul/07 21:16,27/Oct/18 16:35,
Bug,SVN-2606,12898991,python bindings segfault when apr_hash_t typemap is used,,lgo,Major,Closed,Fixed,03/Sep/06 19:17,27/Oct/18 16:35,
Bug,SVN-3297,12899683,tree conflict data in entries not always printable,,stsp,Major,Closed,Fixed,13/Oct/08 13:58,27/Oct/18 16:35,
